날짜,시가,고가,저가,종가,거래량,전일비,MA5,MA20,MA60,RSI,MACD,MACD_Signal,MACD_Histogram,평균거래량,거래량비율,거래량신호,TR,ATR,골든크로스,데드크로스,MACD_골든크로스
2025-03-14 13:00:00,98.46719180603489,102.48564915063349,98.46719180603489,100.50135040283203,24623600,5.893089294433594,93.22025756835937,95.23796043395996,95.26322275797526,56.645213872853525,-0.46838072652458607,-1.0406577425868349,0.5722770160622488,20457610.0,1.2036401124080476,False,7.877388042235054,5.872419150947621,False,False,False
2025-03-17 13:00:00,100.77057282681345,104.15086363059422,100.67086073733762,102.81470489501953,17095100,2.3133544921875,96.41707611083984,95.41694679260254,95.17996978759766,58.735935472025304,0.27600303796494075,-0.7773255864764798,1.0533286244414204,20248140.0,0.8442800178189207,False,3.649513227762185,5.907318701404265,False,False,False
2025-03-18 13:00:00,101.6081575706765,103.01411534222505,100.00276803921568,101.42867279052734,18434100,-1.3860321044921875,98.94381713867188,95.16417236328125,95.06797320048014,56.963495346247285,0.7454976936828217,-0.4727609304446195,1.2182586241274411,19687750.0,0.9363233482749426,False,3.011347303009373,5.659459204915536,False,False,False
2025-03-19 13:00:00,100.5312611921181,103.30329832999969,100.20220445365295,101.76770782470703,16633100,0.3390350341796875,100.22413940429688,95.04950180053712,95.03963483174643,57.302903288146396,1.1318852164882998,-0.15183170105803565,1.2837169175463354,19625610.0,0.8475201535136997,False,3.101093876346738,5.282684185298323,False,False,False
2025-03-20 13:00:00,101.28907814612545,104.39017175882603,101.05973351554486,102.70500946044922,29204400,0.9373016357421875,101.84348907470704,95.04052734375,95.30592002868653,58.28244588513805,1.4964820076744303,0.17783104068845754,1.3186509669859727,20361430.0,1.4343000467059535,False,3.330438243281165,5.193654711128447,False,False,False
2025-03-21 13:00:00,97.91875184818785,98.21789569026205,93.43163986233832,94.44872283935547,63239600,-8.25628662109375,100.63296356201172,94.83511734008789,95.38431040445964,47.86555430718651,1.1064596833293052,0.3635567692166271,0.7429029141126782,22590870.0,2.7993432745175375,True,9.273369598110904,5.3710029537255926,False,False,False
2025-03-24 13:00:00,95.82477055682823,98.13812583235728,95.05697916429,96.66236877441406,35406600,2.2136459350585938,99.40249633789062,94.91139793395996,95.50623372395833,50.424020925812265,0.9648645501481639,0.4838183254029345,0.48104622474522934,23617015.0,1.4991987768140893,False,3.6894029930018064,5.150921192786931,False,False,False
2025-03-25 13:00:00,95.90455052281857,96.10397470005128,92.98294144184538,93.9102783203125,22191700,-2.7520904541015625,97.89881744384766,94.95926055908203,95.58959185282389,47.31520539181907,0.6233926055890322,0.5117331814401541,0.11165942414887808,23796190.0,0.9325736599010178,False,3.679427332568679,5.0846823202216935,False,False,False
2025-03-26 13:00:00,95.72505360575234,96.36322002118717,90.70946086840793,91.86613464355469,27107200,-2.0441436767578125,95.91850280761719,94.68105926513672,95.62991828918457,45.091459451096895,0.18568782460516786,0.4465241100731569,-0.26083628546798904,24084790.0,1.1254904028642143,False,5.653759152779244,5.110322324133934,False,False,False
2025-03-27 13:00:00,90.82912657818756,91.94592178432482,89.3533693636063,90.89893341064453,15658700,-0.9672012329101562,93.55728759765626,94.6481544494629,95.67387555440267,44.03685205720932,-0.23651502607992825,0.30991628284253986,-0.5464313089224682,23748410.0,0.6593578264818571,False,2.592552420718519,5.005622877057333,False,True,False
2025-03-28 13:00:00,90.21089912462743,90.6296944373281,87.34911593941767,88.18671417236328,17118000,-2.71221923828125,92.30488586425781,94.38939781188965,95.72589276631673,41.13171908859445,-0.7809647768091423,0.09174007091220342,-0.8727048477213457,23436355.0,0.7304036826545767,False,3.5498174712268593,4.746369062192954,False,False,False
2025-03-31 13:00:00,85.86535369781978,86.95364347784661,83.96832691821525,86.75395965576172,21089500,-1.4327545166015625,90.32320404052734,94.21306076049805,95.7731424967448,39.64387466831166,-1.3129218959206668,-0.18919232245437062,-1.1237295734662962,23476740.0,0.8983146723096989,False,4.218387254148027,4.689425789067242,False,False,False
